NAICS,Mainframes,PCs,DASDs,Printers,Terminals,Tape drives,Storage devices,System integrators,Communications,Nonelectro medical instruments,Electro medical instruments,Nonmedical instruments,Photocopy and related equipment,Office and accounting equipment,Nuclear fuel,Other fabricated metals,Steam engines,Internal combustion engines,Metalworking machinery,Special industrial machinery,General industrial equipment,Electric transmission and distribution,Light trucks (including utility vehicles),"Other trucks, buses and truck trailers",Autos,Aircraft,Ships and boats,Railroad equipment,Household furniture,Other furniture,Other agricultural machinery,Farm tractors,Other construction machinery,Construction tractors,Mining and oilfield machinery,Service industry machinery,Household appliances,Other electrical,Other,Office,Hospitals,Special care,Medical buildings,Multimerchandise shopping,Food and beverage establishments,Warehouses,Mobile structures,Other commercial,Manufacturing,Electric,Wind and solar,Gas,Petroleum pipelines,Communication,Petroleum and natural gas,Mining,Religious,Educational and vocational,Lodging,Amusement and recreation,Air transportation,Other transportation,Other railroad,Track replacement,Local transit structures,Other land transportation,Farm,Water supply,Sewage and waste disposal,Public safety,Highway and conservation and development,Prepackaged software,Custom software,Own account software,Pharmaceutical and medicine manufacturing,"Chemical manufacturing, ex. pharma and med",Semiconductor and other component manufacturing,Computers and peripheral equipment manufacturing,Communications equipment manufacturing,Navigational and other instruments manufacturing,"Other computer and electronic manufacturing, n.e.c.",Motor vehicles and parts manufacturing,Aerospace products and parts manufacturing,Other manufacturing,Scientific research and development services,Software publishers,Financial and real estate services,Computer systems design and related services,"All other nonmanufacturing, n.e.c.",Private universities and colleges,Other nonprofit institutions,Theatrical movies,Long-lived television programs,Books,Music,Other entertainment originals
[[111335]],6425.721681,199197.3721,0,12851.44336,19277.16504,0,19277.16504,70682.93849,1297995.78,147791.5987,0,232045661.3,57831.49513,6425.721681,0,19868331.44,0,1535747.482,1381530.161,-2.95E-10,9265890.664,3277118.057,62779300.82,22792034.8,23171152.38,0,0,0,0,1105224.129,683722489.8,240720385.6,2583140.116,134940.1553,4.61E-12,1465064.543,0,77108.66017,141327322.7,0,0,-2.31E-12,0,0,0,2.36E-09,-2.95E-10,-5.90E-10,0,0,31479610.52,-5.76E-13,-1.15E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1676631430,0,0,0,0,379117.5792,109237.2686,19277.16504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[111336]],6425.721681,199197.3721,0,12851.44336,19277.16504,0,19277.16504,70682.93849,1297995.78,147791.5987,0,232045661.3,57831.49513,6425.721681,0,19868331.44,0,1535747.482,1381530.161,-2.95E-10,9265890.664,3277118.057,62779300.82,22792034.8,23171152.38,0,0,0,0,1105224.129,683722489.8,240720385.6,2583140.116,134940.1553,4.61E-12,1465064.543,0,77108.66017,141327322.7,0,0,-2.31E-12,0,0,0,2.36E-09,-2.95E-10,-5.90E-10,0,0,31479610.52,-5.76E-13,-1.15E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1676631430,0,0,0,0,379117.5792,109237.2686,19277.16504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[111339]],6425.721681,199197.3721,0,12851.44336,19277.16504,0,19277.16504,70682.93849,1297995.78,147791.5987,0,232045661.3,57831.49513,6425.721681,0,19868331.44,0,1535747.482,1381530.161,-2.95E-10,9265890.664,3277118.057,62779300.82,22792034.8,23171152.38,0,0,0,0,1105224.129,683722489.8,240720385.6,2583140.116,134940.1553,4.61E-12,1465064.543,0,77108.66017,141327322.7,0,0,-2.31E-12,0,0,0,2.36E-09,-2.95E-10,-5.90E-10,0,0,31479610.52,-5.76E-13,-1.15E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1676631430,0,0,0,0,379117.5792,109237.2686,19277.16504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[1114]],134940.1553,4183144.814,0,269880.3106,404820.4659,0,404820.4659,1484341.708,27257911.37,3103623.572,0,4872958888,1214461.398,134940.1553,0,417234960.2,0,32250697.12,29012133.39,-6.20E-09,194583703.9,68819479.2,1318365317,478632730.9,486594200,0,0,0,0,23209706.71,14358172285,5055128098,54245942.43,2833743.261,9.68E-11,30766355.41,0,1619281.864,2967873776,0,0,-4.84E-11,0,0,0,4.96E-08,-6.20E-09,-1.24E-08,0,0,661071820.8,-1.21E-11,-2.42E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,35209260022,0,0,0,0,7961469.163,2293982.64,404820.4659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[11141]],67470.07765,2091572.407,0,134940.1553,202410.233,0,202410.233,742170.8542,13628955.69,1551811.786,0,2436479444,607230.6989,67470.07765,0,208617480.1,0,16125348.56,14506066.7,-3.10E-09,97291851.97,34409739.6,659182658.7,239316365.4,243297100,0,0,0,0,11604853.36,7179086142,2527564049,27122971.22,1416871.631,4.84E-11,15383177.7,0,809640.9318,1483936888,0,0,-2.42E-11,0,0,0,2.48E-08,-3.10E-09,-6.20E-09,0,0,330535910.4,-6.05E-12,-1.21E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,17604630011,0,0,0,0,3980734.581,1146991.32,202410.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[111411]],33735.03883,1045786.204,0,67470.07765,101205.1165,0,101205.1165,371085.4271,6814477.843,775905.893,0,1218239722,303615.3494,33735.03883,0,104308740,0,8062674.279,7253033.348,-1.55E-09,48645925.99,17204869.8,329591329.3,119658182.7,121648550,0,0,0,0,5802426.678,3589543071,1263782024,13561485.61,708435.8153,2.42E-11,7691588.852,0,404820.4659,741968443.9,0,0,-1.21E-11,0,0,0,1.24E-08,-1.55E-09,-3.10E-09,0,0,165267955.2,-3.03E-12,-6.05E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,8802315006,0,0,0,0,1990367.291,573495.66,101205.1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[111419]],33735.03883,1045786.204,0,67470.07765,101205.1165,0,101205.1165,371085.4271,6814477.843,775905.893,0,1218239722,303615.3494,33735.03883,0,104308740,0,8062674.279,7253033.348,-1.55E-09,48645925.99,17204869.8,329591329.3,119658182.7,121648550,0,0,0,0,5802426.678,3589543071,1263782024,13561485.61,708435.8153,2.42E-11,7691588.852,0,404820.4659,741968443.9,0,0,-1.21E-11,0,0,0,1.24E-08,-1.55E-09,-3.10E-09,0,0,165267955.2,-3.03E-12,-6.05E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,8802315006,0,0,0,0,1990367.291,573495.66,101205.1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[11142]],67470.07765,2091572.407,0,134940.1553,202410.233,0,202410.233,742170.8542,13628955.69,1551811.786,0,2436479444,607230.6989,67470.07765,0,208617480.1,0,16125348.56,14506066.7,-3.10E-09,97291851.97,34409739.6,659182658.7,239316365.4,243297100,0,0,0,0,11604853.36,7179086142,2527564049,27122971.22,1416871.631,4.84E-11,15383177.7,0,809640.9318,1483936888,0,0,-2.42E-11,0,0,0,2.48E-08,-3.10E-09,-6.20E-09,0,0,330535910.4,-6.05E-12,-1.21E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,17604630011,0,0,0,0,3980734.581,1146991.32,202410.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[111421]],33735.03883,1045786.204,0,67470.07765,101205.1165,0,101205.1165,371085.4271,6814477.843,775905.893,0,1218239722,303615.3494,33735.03883,0,104308740,0,8062674.279,7253033.348,-1.55E-09,48645925.99,17204869.8,329591329.3,119658182.7,121648550,0,0,0,0,5802426.678,3589543071,1263782024,13561485.61,708435.8153,2.42E-11,7691588.852,0,404820.4659,741968443.9,0,0,-1.21E-11,0,0,0,1.24E-08,-1.55E-09,-3.10E-09,0,0,165267955.2,-3.03E-12,-6.05E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,8802315006,0,0,0,0,1990367.291,573495.66,101205.1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[111422]],33735.03883,1045786.204,0,67470.07765,101205.1165,0,101205.1165,371085.4271,6814477.843,775905.893,0,1218239722,303615.3494,33735.03883,0,104308740,0,8062674.279,7253033.348,-1.55E-09,48645925.99,17204869.8,329591329.3,119658182.7,121648550,0,0,0,0,5802426.678,3589543071,1263782024,13561485.61,708435.8153,2.42E-11,7691588.852,0,404820.4659,741968443.9,0,0,-1.21E-11,0,0,0,1.24E-08,-1.55E-09,-3.10E-09,0,0,165267955.2,-3.03E-12,-6.05E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,8802315006,0,0,0,0,1990367.291,573495.66,101205.1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[1119]],134940.1553,4183144.814,0,269880.3106,404820.4659,0,404820.4659,1484341.708,27257911.37,3103623.572,0,4872958888,1214461.398,134940.1553,0,417234960.2,0,32250697.12,29012133.39,-6.20E-09,194583703.9,68819479.2,1318365317,478632730.9,486594200,0,0,0,0,23209706.71,14358172285,5055128098,54245942.43,2833743.261,9.68E-11,30766355.41,0,1619281.864,2967873776,0,0,-4.84E-11,0,0,0,4.96E-08,-6.20E-09,-1.24E-08,0,0,661071820.8,-1.21E-11,-2.42E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,35209260022,0,0,0,0,7961469.163,2293982.64,404820.4659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[11191]],26988.03106,836628.9629,0,53976.06212,80964.09318,0,80964.09318,296868.3417,5451582.274,620724.7144,0,974591777.7,242892.2795,26988.03106,0,83446992.04,0,6450139.423,5802426.678,-1.24E-09,38916740.79,13763895.84,263673063.5,95726546.17,97318840,0,0,0,0,4641941.342,2871634457,1011025620,10849188.49,566748.6523,1.94E-11,6153271.082,0,323856.3727,593574755.1,0,0,-9.68E-12,0,0,0,9.92E-09,-1.24E-09,-2.48E-09,0,0,132214364.2,-2.42E-12,-4.84E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,7041852004,0,0,0,0,1592293.833,458796.528,80964.09318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[111910]],26988.03106,836628.9629,0,53976.06212,80964.09318,0,80964.09318,296868.3417,5451582.274,620724.7144,0,974591777.7,242892.2795,26988.03106,0,83446992.04,0,6450139.423,5802426.678,-1.24E-09,38916740.79,13763895.84,263673063.5,95726546.17,97318840,0,0,0,0,4641941.342,2871634457,1011025620,10849188.49,566748.6523,1.94E-11,6153271.082,0,323856.3727,593574755.1,0,0,-9.68E-12,0,0,0,9.92E-09,-1.24E-09,-2.48E-09,0,0,132214364.2,-2.42E-12,-4.84E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,7041852004,0,0,0,0,1592293.833,458796.528,80964.09318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[11192]],26988.03106,836628.9629,0,53976.06212,80964.09318,0,80964.09318,296868.3417,5451582.274,620724.7144,0,974591777.7,242892.2795,26988.03106,0,83446992.04,0,6450139.423,5802426.678,-1.24E-09,38916740.79,13763895.84,263673063.5,95726546.17,97318840,0,0,0,0,4641941.342,2871634457,1011025620,10849188.49,566748.6523,1.94E-11,6153271.082,0,323856.3727,593574755.1,0,0,-9.68E-12,0,0,0,9.92E-09,-1.24E-09,-2.48E-09,0,0,132214364.2,-2.42E-12,-4.84E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,7041852004,0,0,0,0,1592293.833,458796.528,80964.09318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[111920]],26988.03106,836628.9629,0,53976.06212,80964.09318,0,80964.09318,296868.3417,5451582.274,620724.7144,0,974591777.7,242892.2795,26988.03106,0,83446992.04,0,6450139.423,5802426.678,-1.24E-09,38916740.79,13763895.84,263673063.5,95726546.17,97318840,0,0,0,0,4641941.342,2871634457,1011025620,10849188.49,566748.6523,1.94E-11,6153271.082,0,323856.3727,593574755.1,0,0,-9.68E-12,0,0,0,9.92E-09,-1.24E-09,-2.48E-09,0,0,132214364.2,-2.42E-12,-4.84E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,7041852004,0,0,0,0,1592293.833,458796.528,80964.09318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[11193]],26988.03106,836628.9629,0,53976.06212,80964.09318,0,80964.09318,296868.3417,5451582.274,620724.7144,0,974591777.7,242892.2795,26988.03106,0,83446992.04,0,6450139.423,5802426.678,-1.24E-09,38916740.79,13763895.84,263673063.5,95726546.17,97318840,0,0,0,0,4641941.342,2871634457,1011025620,10849188.49,566748.6523,1.94E-11,6153271.082,0,323856.3727,593574755.1,0,0,-9.68E-12,0,0,0,9.92E-09,-1.24E-09,-2.48E-09,0,0,132214364.2,-2.42E-12,-4.84E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,7041852004,0,0,0,0,1592293.833,458796.528,80964.09318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[111930]],26988.03106,836628.9629,0,53976.06212,80964.09318,0,80964.09318,296868.3417,5451582.274,620724.7144,0,974591777.7,242892.2795,26988.03106,0,83446992.04,0,6450139.423,5802426.678,-1.24E-09,38916740.79,13763895.84,263673063.5,95726546.17,97318840,0,0,0,0,4641941.342,2871634457,1011025620,10849188.49,566748.6523,1.94E-11,6153271.082,0,323856.3727,593574755.1,0,0,-9.68E-12,0,0,0,9.92E-09,-1.24E-09,-2.48E-09,0,0,132214364.2,-2.42E-12,-4.84E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,7041852004,0,0,0,0,1592293.833,458796.528,80964.09318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[11194]],26988.03106,836628.9629,0,53976.06212,80964.09318,0,80964.09318,296868.3417,5451582.274,620724.7144,0,974591777.7,242892.2795,26988.03106,0,83446992.04,0,6450139.423,5802426.678,-1.24E-09,38916740.79,13763895.84,263673063.5,95726546.17,97318840,0,0,0,0,4641941.342,2871634457,1011025620,10849188.49,566748.6523,1.94E-11,6153271.082,0,323856.3727,593574755.1,0,0,-9.68E-12,0,0,0,9.92E-09,-1.24E-09,-2.48E-09,0,0,132214364.2,-2.42E-12,-4.84E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,7041852004,0,0,0,0,1592293.833,458796.528,80964.09318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[111940]],26988.03106,836628.9629,0,53976.06212,80964.09318,0,80964.09318,296868.3417,5451582.274,620724.7144,0,974591777.7,242892.2795,26988.03106,0,83446992.04,0,6450139.423,5802426.678,-1.24E-09,38916740.79,13763895.84,263673063.5,95726546.17,97318840,0,0,0,0,4641941.342,2871634457,1011025620,10849188.49,566748.6523,1.94E-11,6153271.082,0,323856.3727,593574755.1,0,0,-9.68E-12,0,0,0,9.92E-09,-1.24E-09,-2.48E-09,0,0,132214364.2,-2.42E-12,-4.84E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,7041852004,0,0,0,0,1592293.833,458796.528,80964.09318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[11199]],26988.03106,836628.9629,0,53976.06212,80964.09318,0,80964.09318,296868.3417,5451582.274,620724.7144,0,974591777.7,242892.2795,26988.03106,0,83446992.04,0,6450139.423,5802426.678,-1.24E-09,38916740.79,13763895.84,263673063.5,95726546.17,97318840,0,0,0,0,4641941.342,2871634457,1011025620,10849188.49,566748.6523,1.94E-11,6153271.082,0,323856.3727,593574755.1,0,0,-9.68E-12,0,0,0,9.92E-09,-1.24E-09,-2.48E-09,0,0,132214364.2,-2.42E-12,-4.84E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,7041852004,0,0,0,0,1592293.833,458796.528,80964.09318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[111991]],8996.010353,278876.321,0,17992.02071,26988.03106,0,26988.03106,98956.11389,1817194.091,206908.2381,0,324863925.9,80964.09318,8996.010353,0,27815664.01,0,2150046.474,1934142.226,-4.13E-10,12972246.93,4587965.28,87891021.15,31908848.72,32439613.33,0,0,0,0,1547313.781,957211485.7,337008539.9,3616396.162,188916.2174,6.46E-12,2051090.361,0,107952.1242,197858251.7,0,0,-3.23E-12,0,0,0,3.31E-09,-4.13E-10,-8.26E-10,0,0,44071454.72,-8.07E-13,-1.61E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,2347284001,0,0,0,0,530764.6109,152932.176,26988.03106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[111992]],8996.010353,278876.321,0,17992.02071,26988.03106,0,26988.03106,98956.11389,1817194.091,206908.2381,0,324863925.9,80964.09318,8996.010353,0,27815664.01,0,2150046.474,1934142.226,-4.13E-10,12972246.93,4587965.28,87891021.15,31908848.72,32439613.33,0,0,0,0,1547313.781,957211485.7,337008539.9,3616396.162,188916.2174,6.46E-12,2051090.361,0,107952.1242,197858251.7,0,0,-3.23E-12,0,0,0,3.31E-09,-4.13E-10,-8.26E-10,0,0,44071454.72,-8.07E-13,-1.61E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,2347284001,0,0,0,0,530764.6109,152932.176,26988.03106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[111998]],8996.010353,278876.321,0,17992.02071,26988.03106,0,26988.03106,98956.11389,1817194.091,206908.2381,0,324863925.9,80964.09318,8996.010353,0,27815664.01,0,2150046.474,1934142.226,-4.13E-10,12972246.93,4587965.28,87891021.15,31908848.72,32439613.33,0,0,0,0,1547313.781,957211485.7,337008539.9,3616396.162,188916.2174,6.46E-12,2051090.361,0,107952.1242,197858251.7,0,0,-3.23E-12,0,0,0,3.31E-09,-4.13E-10,-8.26E-10,0,0,44071454.72,-8.07E-13,-1.61E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,2347284001,0,0,0,0,530764.6109,152932.176,26988.03106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[112]],325299.2235,10084275.93,0,650598.447,975897.6705,0,975897.6705,3578291.458,65710443.14,7481882.14,0,11747205559,2927693.011,325299.2235,0,1005825199,0,77746514.41,69939333.05,-1.49E-08,469081480.3,165902604,3178173413,1153836346,1173029000,0,0,0,0,55951466.44,34613138576,12186359510,130770287.8,6831283.693,2.33E-10,74168222.96,0,3903590.682,7154631121,0,0,-1.17E-10,0,0,0,1.20E-07,-1.49E-08,-2.99E-08,0,0,1593640896,-2.92E-11,-5.84E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,84878699889,0,0,0,0,19192654.19,5530086.799,975897.6705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[1121]],54216.53725,1680712.655,0,108433.0745,162649.6117,0,162649.6117,596381.9097,10951740.52,1246980.357,0,1957867593,487948.8352,54216.53725,0,167637533.2,0,12957752.4,11656555.51,-2.49E-09,78180246.71,27650434,529695568.9,192306057.6,195504833.3,0,0,0,0,9325244.407,5768856429,2031059918,21795047.97,1138547.282,3.89E-11,12361370.49,0,650598.447,1192438520,0,0,-1.95E-11,0,0,0,1.99E-08,-2.49E-09,-4.98E-09,0,0,265606816,-4.86E-12,-9.73E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,14146449981,0,0,0,0,3198775.698,921681.1332,162649.6117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[11211]],18072.17908,560237.5516,0,36144.35817,54216.53725,0,54216.53725,198793.9699,3650580.175,415660.1189,0,652622531,162649.6117,18072.17908,0,55879177.72,0,4319250.801,3885518.503,-8.30E-10,26060082.24,9216811.332,176565189.6,64102019.21,65168277.77,0,0,0,0,3108414.802,1922952143,677019972.8,7265015.991,379515.7607,1.30E-11,4120456.831,0,216866.149,397479506.7,0,0,-6.48E-12,0,0,0,6.64E-09,-8.30E-10,-1.66E-09,0,0,88535605.33,-1.62E-12,-3.24E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,4715483327,0,0,0,0,1066258.566,307227.0444,54216.53725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[112111]],9036.089541,280118.7758,0,18072.17908,27108.26862,0,27108.26862,99396.98495,1825290.087,207830.0595,0,326311265.5,81324.80587,9036.089541,0,27939588.86,0,2159625.4,1942759.251,-4.15E-10,13030041.12,4608405.666,88282594.82,32051009.6,32584138.89,0,0,0,0,1554207.401,961476071.6,338509986.4,3632507.996,189757.8804,6.48E-12,2060228.415,0,108433.0745,198739753.4,0,0,-3.24E-12,0,0,0,3.32E-09,-4.15E-10,-8.30E-10,0,0,44267802.66,-8.11E-13,-1.62E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,2357741664,0,0,0,0,533129.2829,153613.5222,27108.26862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[112112]],9036.089541,280118.7758,0,18072.17908,27108.26862,0,27108.26862,99396.98495,1825290.087,207830.0595,0,326311265.5,81324.80587,9036.089541,0,27939588.86,0,2159625.4,1942759.251,-4.15E-10,13030041.12,4608405.666,88282594.82,32051009.6,32584138.89,0,0,0,0,1554207.401,961476071.6,338509986.4,3632507.996,189757.8804,6.48E-12,2060228.415,0,108433.0745,198739753.4,0,0,-3.24E-12,0,0,0,3.32E-09,-4.15E-10,-8.30E-10,0,0,44267802.66,-8.11E-13,-1.62E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,2357741664,0,0,0,0,533129.2829,153613.5222,27108.26862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[11212]],18072.17908,560237.5516,0,36144.35817,54216.53725,0,54216.53725,198793.9699,3650580.175,415660.1189,0,652622531,162649.6117,18072.17908,0,55879177.72,0,4319250.801,3885518.503,-8.30E-10,26060082.24,9216811.332,176565189.6,64102019.21,65168277.77,0,0,0,0,3108414.802,1922952143,677019972.8,7265015.991,379515.7607,1.30E-11,4120456.831,0,216866.149,397479506.7,0,0,-6.48E-12,0,0,0,6.64E-09,-8.30E-10,-1.66E-09,0,0,88535605.33,-1.62E-12,-3.24E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,4715483327,0,0,0,0,1066258.566,307227.0444,54216.53725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[112120]],18072.17908,560237.5516,0,36144.35817,54216.53725,0,54216.53725,198793.9699,3650580.175,415660.1189,0,652622531,162649.6117,18072.17908,0,55879177.72,0,4319250.801,3885518.503,-8.30E-10,26060082.24,9216811.332,176565189.6,64102019.21,65168277.77,0,0,0,0,3108414.802,1922952143,677019972.8,7265015.991,379515.7607,1.30E-11,4120456.831,0,216866.149,397479506.7,0,0,-6.48E-12,0,0,0,6.64E-09,-8.30E-10,-1.66E-09,0,0,88535605.33,-1.62E-12,-3.24E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,4715483327,0,0,0,0,1066258.566,307227.0444,54216.53725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[11213]],18072.17908,560237.5516,0,36144.35817,54216.53725,0,54216.53725,198793.9699,3650580.175,415660.1189,0,652622531,162649.6117,18072.17908,0,55879177.72,0,4319250.801,3885518.503,-8.30E-10,26060082.24,9216811.332,176565189.6,64102019.21,65168277.77,0,0,0,0,3108414.802,1922952143,677019972.8,7265015.991,379515.7607,1.30E-11,4120456.831,0,216866.149,397479506.7,0,0,-6.48E-12,0,0,0,6.64E-09,-8.30E-10,-1.66E-09,0,0,88535605.33,-1.62E-12,-3.24E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,4715483327,0,0,0,0,1066258.566,307227.0444,54216.53725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[112130]],18072.17908,560237.5516,0,36144.35817,54216.53725,0,54216.53725,198793.9699,3650580.175,415660.1189,0,652622531,162649.6117,18072.17908,0,55879177.72,0,4319250.801,3885518.503,-8.30E-10,26060082.24,9216811.332,176565189.6,64102019.21,65168277.77,0,0,0,0,3108414.802,1922952143,677019972.8,7265015.991,379515.7607,1.30E-11,4120456.831,0,216866.149,397479506.7,0,0,-6.48E-12,0,0,0,6.64E-09,-8.30E-10,-1.66E-09,0,0,88535605.33,-1.62E-12,-3.24E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,4715483327,0,0,0,0,1066258.566,307227.0444,54216.53725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[1122]],54216.53725,1680712.655,0,108433.0745,162649.6117,0,162649.6117,596381.9097,10951740.52,1246980.357,0,1957867593,487948.8352,54216.53725,0,167637533.2,0,12957752.4,11656555.51,-2.49E-09,78180246.71,27650434,529695568.9,192306057.6,195504833.3,0,0,0,0,9325244.407,5768856429,2031059918,21795047.97,1138547.282,3.89E-11,12361370.49,0,650598.447,1192438520,0,0,-1.95E-11,0,0,0,1.99E-08,-2.49E-09,-4.98E-09,0,0,265606816,-4.86E-12,-9.73E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,14146449981,0,0,0,0,3198775.698,921681.1332,162649.6117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[11221]],54216.53725,1680712.655,0,108433.0745,162649.6117,0,162649.6117,596381.9097,10951740.52,1246980.357,0,1957867593,487948.8352,54216.53725,0,167637533.2,0,12957752.4,11656555.51,-2.49E-09,78180246.71,27650434,529695568.9,192306057.6,195504833.3,0,0,0,0,9325244.407,5768856429,2031059918,21795047.97,1138547.282,3.89E-11,12361370.49,0,650598.447,1192438520,0,0,-1.95E-11,0,0,0,1.99E-08,-2.49E-09,-4.98E-09,0,0,265606816,-4.86E-12,-9.73E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,14146449981,0,0,0,0,3198775.698,921681.1332,162649.6117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[112210]],54216.53725,1680712.655,0,108433.0745,162649.6117,0,162649.6117,596381.9097,10951740.52,1246980.357,0,1957867593,487948.8352,54216.53725,0,167637533.2,0,12957752.4,11656555.51,-2.49E-09,78180246.71,27650434,529695568.9,192306057.6,195504833.3,0,0,0,0,9325244.407,5768856429,2031059918,21795047.97,1138547.282,3.89E-11,12361370.49,0,650598.447,1192438520,0,0,-1.95E-11,0,0,0,1.99E-08,-2.49E-09,-4.98E-09,0,0,265606816,-4.86E-12,-9.73E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,14146449981,0,0,0,0,3198775.698,921681.1332,162649.6117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[1123]],54216.53725,1680712.655,0,108433.0745,162649.6117,0,162649.6117,596381.9097,10951740.52,1246980.357,0,1957867593,487948.8352,54216.53725,0,167637533.2,0,12957752.4,11656555.51,-2.49E-09,78180246.71,27650434,529695568.9,192306057.6,195504833.3,0,0,0,0,9325244.407,5768856429,2031059918,21795047.97,1138547.282,3.89E-11,12361370.49,0,650598.447,1192438520,0,0,-1.95E-11,0,0,0,1.99E-08,-2.49E-09,-4.98E-09,0,0,265606816,-4.86E-12,-9.73E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,14146449981,0,0,0,0,3198775.698,921681.1332,162649.6117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
