NAICS,Mainframes,PCs,DASDs,Printers,Terminals,Tape drives,Storage devices,System integrators,Communications,Nonelectro medical instruments,Electro medical instruments,Nonmedical instruments,Photocopy and related equipment,Office and accounting equipment,Nuclear fuel,Other fabricated metals,Steam engines,Internal combustion engines,Metalworking machinery,Special industrial machinery,General industrial equipment,Electric transmission and distribution,Light trucks (including utility vehicles),"Other trucks, buses and truck trailers",Autos,Aircraft,Ships and boats,Railroad equipment,Household furniture,Other furniture,Other agricultural machinery,Farm tractors,Other construction machinery,Construction tractors,Mining and oilfield machinery,Service industry machinery,Household appliances,Other electrical,Other,Office,Hospitals,Special care,Medical buildings,Multimerchandise shopping,Food and beverage establishments,Warehouses,Mobile structures,Other commercial,Manufacturing,Electric,Wind and solar,Gas,Petroleum pipelines,Communication,Petroleum and natural gas,Mining,Religious,Educational and vocational,Lodging,Amusement and recreation,Air transportation,Other transportation,Other railroad,Track replacement,Local transit structures,Other land transportation,Farm,Water supply,Sewage and waste disposal,Public safety,Highway and conservation and development,Prepackaged software,Custom software,Own account software,Pharmaceutical and medicine manufacturing,"Chemical manufacturing, ex. pharma and med",Semiconductor and other component manufacturing,Computers and peripheral equipment manufacturing,Communications equipment manufacturing,Navigational and other instruments manufacturing,"Other computer and electronic manufacturing, n.e.c.",Motor vehicles and parts manufacturing,Aerospace products and parts manufacturing,Other manufacturing,Scientific research and development services,Software publishers,Financial and real estate services,Computer systems design and related services,"All other nonmanufacturing, n.e.c.",Private universities and colleges,Other nonprofit institutions,Theatrical movies,Long-lived television programs,Books,Music,Other entertainment originals
[[11133]],20640.37187,639851.528,0,41280.74374,61921.11562,0,61921.11562,227044.0906,4169355.118,474728.5531,2.71E-09,745365109,185763.3468,20640.37187,0,63820029.83,-1.08E-08,4933048.877,4437679.953,0,29763416.24,10526589.65,201656433.2,73211399.03,74429180.97,0,-8.68E-09,5.40E-09,0,3550143.962,2196218129,773229611.1,8297429.493,433447.8093,0,4706004.787,0,247684.4625,453964339,-4.05E-08,0,-5.65E-12,-5.40E-09,-2.16E-08,5.40E-09,-5.79E-09,0,0,4.05E-08,4.32E-08,101117181.8,2.16E-08,-1.62E-08,-2.16E-08,0,0,0,-1.08E-08,-1.08E-08,0,1.35E-09,-3.62E-10,0,0,0,-1.45E-09,5385589031,0,4.34E-09,0,0,1217781.94,350886.3218,61921.11562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111331]],2948.624553,91407.36115,0,5897.249106,8845.87366,0,8845.87366,32434.87008,595622.1597,67818.36472,3.87E-10,106480729.9,26537.62098,2948.624553,0,9117147.118,-1.54E-09,704721.2682,633954.2789,0,4251916.606,1503798.522,28808061.88,10458771.29,10632740.14,0,-1.24E-09,7.72E-10,0,507163.4231,313745447,110461373,1185347.07,61921.11562,0,672286.3981,0,35383.49464,64852048.42,-5.79E-09,0,-8.07E-13,-7.72E-10,-3.09E-09,7.72E-10,-8.27E-10,0,0,5.79E-09,6.17E-09,14445311.69,3.09E-09,-2.31E-09,-3.09E-09,0,0,0,-1.54E-09,-1.54E-09,0,1.93E-10,-5.17E-11,0,0,0,-2.07E-10,769369861.5,0,6.20E-10,0,0,173968.8486,50126.6174,8845.87366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111332]],2948.624553,91407.36115,0,5897.249106,8845.87366,0,8845.87366,32434.87008,595622.1597,67818.36472,3.87E-10,106480729.9,26537.62098,2948.624553,0,9117147.118,-1.54E-09,704721.2682,633954.2789,0,4251916.606,1503798.522,28808061.88,10458771.29,10632740.14,0,-1.24E-09,7.72E-10,0,507163.4231,313745447,110461373,1185347.07,61921.11562,0,672286.3981,0,35383.49464,64852048.42,-5.79E-09,0,-8.07E-13,-7.72E-10,-3.09E-09,7.72E-10,-8.27E-10,0,0,5.79E-09,6.17E-09,14445311.69,3.09E-09,-2.31E-09,-3.09E-09,0,0,0,-1.54E-09,-1.54E-09,0,1.93E-10,-5.17E-11,0,0,0,-2.07E-10,769369861.5,0,6.20E-10,0,0,173968.8486,50126.6174,8845.87366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111333]],2948.624553,91407.36115,0,5897.249106,8845.87366,0,8845.87366,32434.87008,595622.1597,67818.36472,3.87E-10,106480729.9,26537.62098,2948.624553,0,9117147.118,-1.54E-09,704721.2682,633954.2789,0,4251916.606,1503798.522,28808061.88,10458771.29,10632740.14,0,-1.24E-09,7.72E-10,0,507163.4231,313745447,110461373,1185347.07,61921.11562,0,672286.3981,0,35383.49464,64852048.42,-5.79E-09,0,-8.07E-13,-7.72E-10,-3.09E-09,7.72E-10,-8.27E-10,0,0,5.79E-09,6.17E-09,14445311.69,3.09E-09,-2.31E-09,-3.09E-09,0,0,0,-1.54E-09,-1.54E-09,0,1.93E-10,-5.17E-11,0,0,0,-2.07E-10,769369861.5,0,6.20E-10,0,0,173968.8486,50126.6174,8845.87366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111334]],2948.624553,91407.36115,0,5897.249106,8845.87366,0,8845.87366,32434.87008,595622.1597,67818.36472,3.87E-10,106480729.9,26537.62098,2948.624553,0,9117147.118,-1.54E-09,704721.2682,633954.2789,0,4251916.606,1503798.522,28808061.88,10458771.29,10632740.14,0,-1.24E-09,7.72E-10,0,507163.4231,313745447,110461373,1185347.07,61921.11562,0,672286.3981,0,35383.49464,64852048.42,-5.79E-09,0,-8.07E-13,-7.72E-10,-3.09E-09,7.72E-10,-8.27E-10,0,0,5.79E-09,6.17E-09,14445311.69,3.09E-09,-2.31E-09,-3.09E-09,0,0,0,-1.54E-09,-1.54E-09,0,1.93E-10,-5.17E-11,0,0,0,-2.07E-10,769369861.5,0,6.20E-10,0,0,173968.8486,50126.6174,8845.87366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111335]],2948.624553,91407.36115,0,5897.249106,8845.87366,0,8845.87366,32434.87008,595622.1597,67818.36472,3.87E-10,106480729.9,26537.62098,2948.624553,0,9117147.118,-1.54E-09,704721.2682,633954.2789,0,4251916.606,1503798.522,28808061.88,10458771.29,10632740.14,0,-1.24E-09,7.72E-10,0,507163.4231,313745447,110461373,1185347.07,61921.11562,0,672286.3981,0,35383.49464,64852048.42,-5.79E-09,0,-8.07E-13,-7.72E-10,-3.09E-09,7.72E-10,-8.27E-10,0,0,5.79E-09,6.17E-09,14445311.69,3.09E-09,-2.31E-09,-3.09E-09,0,0,0,-1.54E-09,-1.54E-09,0,1.93E-10,-5.17E-11,0,0,0,-2.07E-10,769369861.5,0,6.20E-10,0,0,173968.8486,50126.6174,8845.87366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111336]],2948.624553,91407.36115,0,5897.249106,8845.87366,0,8845.87366,32434.87008,595622.1597,67818.36472,3.87E-10,106480729.9,26537.62098,2948.624553,0,9117147.118,-1.54E-09,704721.2682,633954.2789,0,4251916.606,1503798.522,28808061.88,10458771.29,10632740.14,0,-1.24E-09,7.72E-10,0,507163.4231,313745447,110461373,1185347.07,61921.11562,0,672286.3981,0,35383.49464,64852048.42,-5.79E-09,0,-8.07E-13,-7.72E-10,-3.09E-09,7.72E-10,-8.27E-10,0,0,5.79E-09,6.17E-09,14445311.69,3.09E-09,-2.31E-09,-3.09E-09,0,0,0,-1.54E-09,-1.54E-09,0,1.93E-10,-5.17E-11,0,0,0,-2.07E-10,769369861.5,0,6.20E-10,0,0,173968.8486,50126.6174,8845.87366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111339]],2948.624553,91407.36115,0,5897.249106,8845.87366,0,8845.87366,32434.87008,595622.1597,67818.36472,3.87E-10,106480729.9,26537.62098,2948.624553,0,9117147.118,-1.54E-09,704721.2682,633954.2789,0,4251916.606,1503798.522,28808061.88,10458771.29,10632740.14,0,-1.24E-09,7.72E-10,0,507163.4231,313745447,110461373,1185347.07,61921.11562,0,672286.3981,0,35383.49464,64852048.42,-5.79E-09,0,-8.07E-13,-7.72E-10,-3.09E-09,7.72E-10,-8.27E-10,0,0,5.79E-09,6.17E-09,14445311.69,3.09E-09,-2.31E-09,-3.09E-09,0,0,0,-1.54E-09,-1.54E-09,0,1.93E-10,-5.17E-11,0,0,0,-2.07E-10,769369861.5,0,6.20E-10,0,0,173968.8486,50126.6174,8845.87366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[1114]],61921.11562,1919554.584,0,123842.2312,185763.3468,0,185763.3468,681132.2718,12508065.35,1424185.659,8.14E-09,2236095327,557290.0405,61921.11562,0,191460089.5,-3.24E-08,14799146.63,13313039.86,0,89290248.72,31579768.96,604969299.6,219634197.1,223287542.9,0,-2.60E-08,1.62E-08,0,10650431.89,6588654386,2319688833,24892288.48,1300343.428,0,14118014.36,0,743053.3874,1361893017,-1.22E-07,0,-1.70E-11,-1.62E-08,-6.48E-08,1.62E-08,-1.74E-08,0,0,1.22E-07,1.30E-07,303351545.4,6.48E-08,-4.86E-08,-6.48E-08,0,0,0,-3.24E-08,-3.24E-08,0,4.05E-09,-1.08E-09,0,0,0,-4.34E-09,16156767092,0,1.30E-08,0,0,3653345.821,1052658.965,185763.3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[11141]],30960.55781,959777.2921,0,61921.11562,92881.67342,0,92881.67342,340566.1359,6254032.677,712092.8296,4.07E-09,1118047664,278645.0203,30960.55781,0,95730044.74,-1.62E-08,7399573.316,6656519.929,0,44645124.36,15789884.48,302484649.8,109817098.5,111643771.5,0,-1.30E-08,8.10E-09,0,5325215.943,3294327193,1159844417,12446144.24,650171.714,0,7059007.18,0,371526.6937,680946508.4,-6.08E-08,0,-8.48E-12,-8.10E-09,-3.24E-08,8.10E-09,-8.68E-09,0,0,6.08E-08,6.48E-08,151675772.7,3.24E-08,-2.43E-08,-3.24E-08,0,0,0,-1.62E-08,-1.62E-08,0,2.03E-09,-5.42E-10,0,0,0,-2.17E-09,8078383546,0,6.51E-09,0,0,1826672.911,526329.4827,92881.67342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111411]],15480.2789,479888.646,0,30960.55781,46440.83671,0,46440.83671,170283.0679,3127016.339,356046.4148,2.03E-09,559023831.8,139322.5101,15480.2789,0,47865022.37,-8.10E-09,3699786.658,3328259.964,0,22322562.18,7894942.241,151242324.9,54908549.27,55821885.73,0,-6.51E-09,4.05E-09,0,2662607.972,1647163597,579922208.3,6223072.119,325085.857,0,3529503.59,0,185763.3468,340473254.2,-3.04E-08,0,-4.24E-12,-4.05E-09,-1.62E-08,4.05E-09,-4.34E-09,0,0,3.04E-08,3.24E-08,75837886.35,1.62E-08,-1.22E-08,-1.62E-08,0,0,0,-8.10E-09,-8.10E-09,0,1.01E-09,-2.71E-10,0,0,0,-1.08E-09,4039191773,0,3.25E-09,0,0,913336.4553,263164.7414,46440.83671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111419]],15480.2789,479888.646,0,30960.55781,46440.83671,0,46440.83671,170283.0679,3127016.339,356046.4148,2.03E-09,559023831.8,139322.5101,15480.2789,0,47865022.37,-8.10E-09,3699786.658,3328259.964,0,22322562.18,7894942.241,151242324.9,54908549.27,55821885.73,0,-6.51E-09,4.05E-09,0,2662607.972,1647163597,579922208.3,6223072.119,325085.857,0,3529503.59,0,185763.3468,340473254.2,-3.04E-08,0,-4.24E-12,-4.05E-09,-1.62E-08,4.05E-09,-4.34E-09,0,0,3.04E-08,3.24E-08,75837886.35,1.62E-08,-1.22E-08,-1.62E-08,0,0,0,-8.10E-09,-8.10E-09,0,1.01E-09,-2.71E-10,0,0,0,-1.08E-09,4039191773,0,3.25E-09,0,0,913336.4553,263164.7414,46440.83671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[11142]],30960.55781,959777.2921,0,61921.11562,92881.67342,0,92881.67342,340566.1359,6254032.677,712092.8296,4.07E-09,1118047664,278645.0203,30960.55781,0,95730044.74,-1.62E-08,7399573.316,6656519.929,0,44645124.36,15789884.48,302484649.8,109817098.5,111643771.5,0,-1.30E-08,8.10E-09,0,5325215.943,3294327193,1159844417,12446144.24,650171.714,0,7059007.18,0,371526.6937,680946508.4,-6.08E-08,0,-8.48E-12,-8.10E-09,-3.24E-08,8.10E-09,-8.68E-09,0,0,6.08E-08,6.48E-08,151675772.7,3.24E-08,-2.43E-08,-3.24E-08,0,0,0,-1.62E-08,-1.62E-08,0,2.03E-09,-5.42E-10,0,0,0,-2.17E-09,8078383546,0,6.51E-09,0,0,1826672.911,526329.4827,92881.67342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111421]],15480.2789,479888.646,0,30960.55781,46440.83671,0,46440.83671,170283.0679,3127016.339,356046.4148,2.03E-09,559023831.8,139322.5101,15480.2789,0,47865022.37,-8.10E-09,3699786.658,3328259.964,0,22322562.18,7894942.241,151242324.9,54908549.27,55821885.73,0,-6.51E-09,4.05E-09,0,2662607.972,1647163597,579922208.3,6223072.119,325085.857,0,3529503.59,0,185763.3468,340473254.2,-3.04E-08,0,-4.24E-12,-4.05E-09,-1.62E-08,4.05E-09,-4.34E-09,0,0,3.04E-08,3.24E-08,75837886.35,1.62E-08,-1.22E-08,-1.62E-08,0,0,0,-8.10E-09,-8.10E-09,0,1.01E-09,-2.71E-10,0,0,0,-1.08E-09,4039191773,0,3.25E-09,0,0,913336.4553,263164.7414,46440.83671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111422]],15480.2789,479888.646,0,30960.55781,46440.83671,0,46440.83671,170283.0679,3127016.339,356046.4148,2.03E-09,559023831.8,139322.5101,15480.2789,0,47865022.37,-8.10E-09,3699786.658,3328259.964,0,22322562.18,7894942.241,151242324.9,54908549.27,55821885.73,0,-6.51E-09,4.05E-09,0,2662607.972,1647163597,579922208.3,6223072.119,325085.857,0,3529503.59,0,185763.3468,340473254.2,-3.04E-08,0,-4.24E-12,-4.05E-09,-1.62E-08,4.05E-09,-4.34E-09,0,0,3.04E-08,3.24E-08,75837886.35,1.62E-08,-1.22E-08,-1.62E-08,0,0,0,-8.10E-09,-8.10E-09,0,1.01E-09,-2.71E-10,0,0,0,-1.08E-09,4039191773,0,3.25E-09,0,0,913336.4553,263164.7414,46440.83671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[1119]],61921.11562,1919554.584,0,123842.2312,185763.3468,0,185763.3468,681132.2718,12508065.35,1424185.659,8.14E-09,2236095327,557290.0405,61921.11562,0,191460089.5,-3.24E-08,14799146.63,13313039.86,0,89290248.72,31579768.96,604969299.6,219634197.1,223287542.9,0,-2.60E-08,1.62E-08,0,10650431.89,6588654386,2319688833,24892288.48,1300343.428,0,14118014.36,0,743053.3874,1361893017,-1.22E-07,0,-1.70E-11,-1.62E-08,-6.48E-08,1.62E-08,-1.74E-08,0,0,1.22E-07,1.30E-07,303351545.4,6.48E-08,-4.86E-08,-6.48E-08,0,0,0,-3.24E-08,-3.24E-08,0,4.05E-09,-1.08E-09,0,0,0,-4.34E-09,16156767092,0,1.30E-08,0,0,3653345.821,1052658.965,185763.3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[11191]],12384.22312,383910.9168,0,24768.44625,37152.66937,0,37152.66937,136226.4544,2501613.071,284837.1318,1.63E-09,447219065.4,111458.0081,12384.22312,0,38292017.9,-6.48E-09,2959829.326,2662607.972,0,17858049.74,6315953.793,120993859.9,43926839.42,44657508.58,0,-5.21E-09,3.24E-09,0,2130086.377,1317730877,463937766.6,4978457.696,260068.6856,0,2823602.872,0,148610.6775,272378603.4,-2.43E-08,0,-3.39E-12,-3.24E-09,-1.30E-08,3.24E-09,-3.47E-09,0,0,2.43E-08,2.59E-08,60670309.08,1.30E-08,-9.72E-09,-1.30E-08,0,0,0,-6.48E-09,-6.48E-09,0,8.10E-10,-2.17E-10,0,0,0,-8.68E-10,3231353418,0,2.60E-09,0,0,730669.1643,210531.7931,37152.66937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111910]],12384.22312,383910.9168,0,24768.44625,37152.66937,0,37152.66937,136226.4544,2501613.071,284837.1318,1.63E-09,447219065.4,111458.0081,12384.22312,0,38292017.9,-6.48E-09,2959829.326,2662607.972,0,17858049.74,6315953.793,120993859.9,43926839.42,44657508.58,0,-5.21E-09,3.24E-09,0,2130086.377,1317730877,463937766.6,4978457.696,260068.6856,0,2823602.872,0,148610.6775,272378603.4,-2.43E-08,0,-3.39E-12,-3.24E-09,-1.30E-08,3.24E-09,-3.47E-09,0,0,2.43E-08,2.59E-08,60670309.08,1.30E-08,-9.72E-09,-1.30E-08,0,0,0,-6.48E-09,-6.48E-09,0,8.10E-10,-2.17E-10,0,0,0,-8.68E-10,3231353418,0,2.60E-09,0,0,730669.1643,210531.7931,37152.66937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[11192]],12384.22312,383910.9168,0,24768.44625,37152.66937,0,37152.66937,136226.4544,2501613.071,284837.1318,1.63E-09,447219065.4,111458.0081,12384.22312,0,38292017.9,-6.48E-09,2959829.326,2662607.972,0,17858049.74,6315953.793,120993859.9,43926839.42,44657508.58,0,-5.21E-09,3.24E-09,0,2130086.377,1317730877,463937766.6,4978457.696,260068.6856,0,2823602.872,0,148610.6775,272378603.4,-2.43E-08,0,-3.39E-12,-3.24E-09,-1.30E-08,3.24E-09,-3.47E-09,0,0,2.43E-08,2.59E-08,60670309.08,1.30E-08,-9.72E-09,-1.30E-08,0,0,0,-6.48E-09,-6.48E-09,0,8.10E-10,-2.17E-10,0,0,0,-8.68E-10,3231353418,0,2.60E-09,0,0,730669.1643,210531.7931,37152.66937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111920]],12384.22312,383910.9168,0,24768.44625,37152.66937,0,37152.66937,136226.4544,2501613.071,284837.1318,1.63E-09,447219065.4,111458.0081,12384.22312,0,38292017.9,-6.48E-09,2959829.326,2662607.972,0,17858049.74,6315953.793,120993859.9,43926839.42,44657508.58,0,-5.21E-09,3.24E-09,0,2130086.377,1317730877,463937766.6,4978457.696,260068.6856,0,2823602.872,0,148610.6775,272378603.4,-2.43E-08,0,-3.39E-12,-3.24E-09,-1.30E-08,3.24E-09,-3.47E-09,0,0,2.43E-08,2.59E-08,60670309.08,1.30E-08,-9.72E-09,-1.30E-08,0,0,0,-6.48E-09,-6.48E-09,0,8.10E-10,-2.17E-10,0,0,0,-8.68E-10,3231353418,0,2.60E-09,0,0,730669.1643,210531.7931,37152.66937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[11193]],12384.22312,383910.9168,0,24768.44625,37152.66937,0,37152.66937,136226.4544,2501613.071,284837.1318,1.63E-09,447219065.4,111458.0081,12384.22312,0,38292017.9,-6.48E-09,2959829.326,2662607.972,0,17858049.74,6315953.793,120993859.9,43926839.42,44657508.58,0,-5.21E-09,3.24E-09,0,2130086.377,1317730877,463937766.6,4978457.696,260068.6856,0,2823602.872,0,148610.6775,272378603.4,-2.43E-08,0,-3.39E-12,-3.24E-09,-1.30E-08,3.24E-09,-3.47E-09,0,0,2.43E-08,2.59E-08,60670309.08,1.30E-08,-9.72E-09,-1.30E-08,0,0,0,-6.48E-09,-6.48E-09,0,8.10E-10,-2.17E-10,0,0,0,-8.68E-10,3231353418,0,2.60E-09,0,0,730669.1643,210531.7931,37152.66937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111930]],12384.22312,383910.9168,0,24768.44625,37152.66937,0,37152.66937,136226.4544,2501613.071,284837.1318,1.63E-09,447219065.4,111458.0081,12384.22312,0,38292017.9,-6.48E-09,2959829.326,2662607.972,0,17858049.74,6315953.793,120993859.9,43926839.42,44657508.58,0,-5.21E-09,3.24E-09,0,2130086.377,1317730877,463937766.6,4978457.696,260068.6856,0,2823602.872,0,148610.6775,272378603.4,-2.43E-08,0,-3.39E-12,-3.24E-09,-1.30E-08,3.24E-09,-3.47E-09,0,0,2.43E-08,2.59E-08,60670309.08,1.30E-08,-9.72E-09,-1.30E-08,0,0,0,-6.48E-09,-6.48E-09,0,8.10E-10,-2.17E-10,0,0,0,-8.68E-10,3231353418,0,2.60E-09,0,0,730669.1643,210531.7931,37152.66937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[11194]],12384.22312,383910.9168,0,24768.44625,37152.66937,0,37152.66937,136226.4544,2501613.071,284837.1318,1.63E-09,447219065.4,111458.0081,12384.22312,0,38292017.9,-6.48E-09,2959829.326,2662607.972,0,17858049.74,6315953.793,120993859.9,43926839.42,44657508.58,0,-5.21E-09,3.24E-09,0,2130086.377,1317730877,463937766.6,4978457.696,260068.6856,0,2823602.872,0,148610.6775,272378603.4,-2.43E-08,0,-3.39E-12,-3.24E-09,-1.30E-08,3.24E-09,-3.47E-09,0,0,2.43E-08,2.59E-08,60670309.08,1.30E-08,-9.72E-09,-1.30E-08,0,0,0,-6.48E-09,-6.48E-09,0,8.10E-10,-2.17E-10,0,0,0,-8.68E-10,3231353418,0,2.60E-09,0,0,730669.1643,210531.7931,37152.66937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111940]],12384.22312,383910.9168,0,24768.44625,37152.66937,0,37152.66937,136226.4544,2501613.071,284837.1318,1.63E-09,447219065.4,111458.0081,12384.22312,0,38292017.9,-6.48E-09,2959829.326,2662607.972,0,17858049.74,6315953.793,120993859.9,43926839.42,44657508.58,0,-5.21E-09,3.24E-09,0,2130086.377,1317730877,463937766.6,4978457.696,260068.6856,0,2823602.872,0,148610.6775,272378603.4,-2.43E-08,0,-3.39E-12,-3.24E-09,-1.30E-08,3.24E-09,-3.47E-09,0,0,2.43E-08,2.59E-08,60670309.08,1.30E-08,-9.72E-09,-1.30E-08,0,0,0,-6.48E-09,-6.48E-09,0,8.10E-10,-2.17E-10,0,0,0,-8.68E-10,3231353418,0,2.60E-09,0,0,730669.1643,210531.7931,37152.66937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[11199]],12384.22312,383910.9168,0,24768.44625,37152.66937,0,37152.66937,136226.4544,2501613.071,284837.1318,1.63E-09,447219065.4,111458.0081,12384.22312,0,38292017.9,-6.48E-09,2959829.326,2662607.972,0,17858049.74,6315953.793,120993859.9,43926839.42,44657508.58,0,-5.21E-09,3.24E-09,0,2130086.377,1317730877,463937766.6,4978457.696,260068.6856,0,2823602.872,0,148610.6775,272378603.4,-2.43E-08,0,-3.39E-12,-3.24E-09,-1.30E-08,3.24E-09,-3.47E-09,0,0,2.43E-08,2.59E-08,60670309.08,1.30E-08,-9.72E-09,-1.30E-08,0,0,0,-6.48E-09,-6.48E-09,0,8.10E-10,-2.17E-10,0,0,0,-8.68E-10,3231353418,0,2.60E-09,0,0,730669.1643,210531.7931,37152.66937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111991]],4128.074374,127970.3056,0,8256.148749,12384.22312,0,12384.22312,45408.81812,833871.0236,94945.71061,5.42E-10,149073021.8,37152.66937,4128.074374,0,12764005.97,-2.16E-09,986609.7755,887535.9905,0,5952683.248,2105317.931,40331286.64,14642279.81,14885836.19,0,-1.74E-09,1.08E-09,0,710028.7924,439243625.7,154645922.2,1659485.899,86689.56186,0,941200.9574,0,49536.89249,90792867.79,-8.10E-09,0,-1.13E-12,-1.08E-09,-4.32E-09,1.08E-09,-1.16E-09,0,0,8.10E-09,8.64E-09,20223436.36,4.32E-09,-3.24E-09,-4.32E-09,0,0,0,-2.16E-09,-2.16E-09,0,2.70E-10,-7.23E-11,0,0,0,-2.89E-10,1077117806,0,8.68E-10,0,0,243556.3881,70177.26437,12384.22312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111992]],4128.074374,127970.3056,0,8256.148749,12384.22312,0,12384.22312,45408.81812,833871.0236,94945.71061,5.42E-10,149073021.8,37152.66937,4128.074374,0,12764005.97,-2.16E-09,986609.7755,887535.9905,0,5952683.248,2105317.931,40331286.64,14642279.81,14885836.19,0,-1.74E-09,1.08E-09,0,710028.7924,439243625.7,154645922.2,1659485.899,86689.56186,0,941200.9574,0,49536.89249,90792867.79,-8.10E-09,0,-1.13E-12,-1.08E-09,-4.32E-09,1.08E-09,-1.16E-09,0,0,8.10E-09,8.64E-09,20223436.36,4.32E-09,-3.24E-09,-4.32E-09,0,0,0,-2.16E-09,-2.16E-09,0,2.70E-10,-7.23E-11,0,0,0,-2.89E-10,1077117806,0,8.68E-10,0,0,243556.3881,70177.26437,12384.22312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111998]],4128.074374,127970.3056,0,8256.148749,12384.22312,0,12384.22312,45408.81812,833871.0236,94945.71061,5.42E-10,149073021.8,37152.66937,4128.074374,0,12764005.97,-2.16E-09,986609.7755,887535.9905,0,5952683.248,2105317.931,40331286.64,14642279.81,14885836.19,0,-1.74E-09,1.08E-09,0,710028.7924,439243625.7,154645922.2,1659485.899,86689.56186,0,941200.9574,0,49536.89249,90792867.79,-8.10E-09,0,-1.13E-12,-1.08E-09,-4.32E-09,1.08E-09,-1.16E-09,0,0,8.10E-09,8.64E-09,20223436.36,4.32E-09,-3.24E-09,-4.32E-09,0,0,0,-2.16E-09,-2.16E-09,0,2.70E-10,-7.23E-11,0,0,0,-2.89E-10,1077117806,0,8.68E-10,0,0,243556.3881,70177.26437,12384.22312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[112]],16857.91132,522595.2508,0,33715.82264,50573.73395,0,50573.73395,185437.0245,3405298.086,387731.9603,6.59E-09,608772893.5,151721.2019,16857.91132,0,52124661.79,-2.63E-08,4029040.805,3624450.933,0,24309108.12,8597534.772,164701793.6,59795011.44,60789628.21,0,-2.11E-08,1.31E-08,0,2899560.747,1793749196,631531073.8,6776880.35,354016.1377,0,3843603.78,0,202294.9358,370772901.5,-9.84E-08,0,-1.37E-11,-1.31E-08,-5.25E-08,1.31E-08,-1.41E-08,0,0,9.84E-08,1.05E-07,82586907.55,5.25E-08,-3.94E-08,-5.25E-08,0,0,0,-2.63E-08,-2.63E-08,0,3.28E-09,-8.79E-10,0,0,0,-3.52E-09,4398650511,0,1.05E-08,0,0,994616.7677,286584.4924,50573.73395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[1121]],2809.651886,87099.20847,0,5619.303773,8428.955659,0,8428.955659,30906.17075,567549.681,64621.99338,1.10E-09,101462148.9,25286.86698,2809.651886,0,8687443.632,-4.38E-09,671506.8008,604075.1555,0,4051518.02,1432922.462,27450298.93,9965835.241,10131604.7,0,-3.52E-09,2.19E-09,0,483260.1244,298958199.3,105255179,1129480.058,59002.68961,0,640600.6301,0,33715.82264,61795483.59,-1.64E-08,0,-2.29E-12,-2.19E-09,-8.75E-09,2.19E-09,-2.34E-09,0,0,1.64E-08,1.75E-08,13764484.59,8.75E-09,-6.56E-09,-8.75E-09,0,0,0,-4.38E-09,-4.38E-09,0,5.47E-10,-1.46E-10,0,0,0,-5.86E-10,733108418.4,0,1.76E-09,0,0,165769.4613,47764.08207,8428.955659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
